method,question_id,question_text,question_type,legal_topic,answerability,gold_corpus_ids,rank,retrieved_corpus_id,score,hit,retrieved_article_number,retrieved_unit_number,retrieved_answer_source,retrieved_text
BM25+LSA hybrid,Q014,Ish beruvchining asosiy mehnatga oid huquqlari nimalardan iborat?,terminology,employment_subjects_rights_duties,answerable,UZLLC-LC-A24-U01,1,UZLLC-LC-A3-U01,1.0,False,3,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 3-modda, U01","Yakka tartibdagi mehnatga oid munosabatlarni va ular bilan bevosita bogʻliq boʻlgan ijtimoiy munosabatlarni huquqiy jihatdan tartibga solishning asosiy prinsiplari quyidagilardan iborat: mehnat huquqlarining tengligi, mehnat va mashgʻulotlar sohasida kamsitishni taqiqlash; mehnat erkinligi va majburiy mehnatni taqiqlash; mehnat sohasidagi ijtimoiy sheriklik; mehnat huquqlari taʼminlanishining va mehnat majburiyatlari bajarilishining kafolatlanganligi; xodimning huquqiy holati yomonlashishiga yoʻ"
BM25+LSA hybrid,Q014,Ish beruvchining asosiy mehnatga oid huquqlari nimalardan iborat?,terminology,employment_subjects_rights_duties,answerable,UZLLC-LC-A24-U01,2,UZLLC-LC-A2-U01,0.8122207322902055,False,2,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 2-modda, U01","Ushbu Kodeksning asosiy vazifalari quyidagilardan iborat: xodimlar mehnat huquqlari va erkinliklarining, shu jumladan mehnat qilishga, erkin ish tanlashga, adolatli va xavfsiz mehnat sharoitlariga hamda ishsizlikdan himoyalanishga boʻlgan huquqining davlat kafolatlarini belgilash; ish beruvchilarning kadrlarni tanlash, joy-joyiga qoʻyish va samarali mehnat jarayonini tashkil etish sohasidagi huquqlari amalga oshirilishini taʼminlash; mehnat sohasida ijtimoiy sheriklikni ragʻbatlantirish va rivoj"
BM25+LSA hybrid,Q014,Ish beruvchining asosiy mehnatga oid huquqlari nimalardan iborat?,terminology,employment_subjects_rights_duties,answerable,UZLLC-LC-A24-U01,3,UZLLC-LC-A20-U01,0.6534424135728849,False,20,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 20-modda, U01","Mehnat huquqlari va majburiyatlariga ega boʻlish layoqati (mehnatga oid huquq layoqati) hamda fuqaroning (jismoniy shaxsning) oʻz xatti-harakatlari orqali mehnat huquqlariga ega boʻlish va ularni amalga oshirish, oʻzi uchun mehnat majburiyatlarini olish va ularni bajarish layoqati (mehnatga oid muomala layoqati) Oʻzbekiston Respublikasining barcha fuqarolari uchun teng ravishda eʼtirof etiladi. Chet el fuqarolari, fuqaroligi boʻlmagan shaxslar, agar Oʻzbekiston Respublikasining qonunchiligida yo"
BM25+LSA hybrid,Q014,Ish beruvchining asosiy mehnatga oid huquqlari nimalardan iborat?,terminology,employment_subjects_rights_duties,answerable,UZLLC-LC-A24-U01,4,UZLLC-LC-A23-U01,0.5920758440889238,False,23,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 23-modda, U01",Ish beruvchi tashkilotlarning mehnatga oid huquq layoqati va muomala layoqati ular belgilangan tartibda davlat roʻyxatidan oʻtkazilgan paytdan eʼtiboran vujudga keladi. Tashkilotlar alohida boʻlinmalarining mehnatga oid huquq layoqati ularning faoliyatini tartibga soluvchi nizomlar tasdiqlangan paytdan eʼtiboran vujudga keladi. Yakka tartibdagi tadbirkor boʻlgan ish beruvchining mehnatga oid huquq layoqati va muomala layoqati u yakka tartibdagi tadbirkor sifatida roʻyxatga olingan paytdan eʼtibo
BM25+LSA hybrid,Q014,Ish beruvchining asosiy mehnatga oid huquqlari nimalardan iborat?,terminology,employment_subjects_rights_duties,answerable,UZLLC-LC-A24-U01,5,UZLLC-LC-A165-U05,0.5795585688950509,False,165,5,"Oʻzbekiston Respublikasining Mehnat kodeksi, 165-modda, U05","Xodimni ogohlantirish muddatiga xodimning vaqtincha mehnatga qobiliyatsizlik davrlari, shuningdek uning davlat yoki jamoat majburiyatlarini bajargan vaqti kiritilmaydi, bundan mehnatga oid munosabatlarning tashkilot (uning alohida boʻlinmasi) tugatilganligi munosabati bilan tugatilishi mustasno."
BM25+LSA hybrid,Q014,Ish beruvchining asosiy mehnatga oid huquqlari nimalardan iborat?,terminology,employment_subjects_rights_duties,answerable,UZLLC-LC-A24-U01,6,UZLLC-LC-A248-U01,0.5689097109225781,False,248,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 248-modda, U01","Ish haqi asosiy (bazaviy) va qoʻshimcha (oʻzgaruvchan) qismlardan iborat boʻladi. Ish haqining asosiy (bazaviy) qismi ushbu ish beruvchida amalda boʻlgan mehnatga haq toʻlash tizimi asosida belgilanadi va qonunchilikda belgilangan mehnatga haq toʻlashning eng kam miqdoridan kam boʻlmasligi kerak. Ish haqining asosiy (bazaviy) qismi uning doimiy tarkibiy qismi boʻlib, xodimga belgilangan mehnat normalariga (tarif stavkalariga, maoshlarga) koʻra haqiqatda ishlab berilgan vaqt yoki haqiqatda bajari"
BM25+LSA hybrid,Q014,Ish beruvchining asosiy mehnatga oid huquqlari nimalardan iborat?,terminology,employment_subjects_rights_duties,answerable,UZLLC-LC-A24-U01,7,UZLLC-LC-A165-U04,0.547935955720567,False,165,4,"Oʻzbekiston Respublikasining Mehnat kodeksi, 165-modda, U04","Xodimni ogohlantirish muddati ichida, bundan mehnatga oid munosabatlarni uning aybli harakatlari (harakatsizligi) munosabati bilan tugatish toʻgʻrisidagi ogohlantirish mustasno, xodimga boshqa ish qidirish uchun haftada kamida bir kun shu vaqt uchun ish haqi saqlangan holda ishga chiqmaslik huquqi beriladi."
BM25+LSA hybrid,Q014,Ish beruvchining asosiy mehnatga oid huquqlari nimalardan iborat?,terminology,employment_subjects_rights_duties,answerable,UZLLC-LC-A24-U01,8,UZLLC-LC-A216-U01,0.47040418926577865,False,216,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 216-modda, U01","Har yilgi mehnat taʼtili dam olish va ishlash qobiliyatini tiklash uchun ish oʻrni (lavozimi) hamda oʻrtacha ish haqi saqlab qolingan holda xodim ishdan ozod etiladigan, xodimga har yili ish yili davomida beriladigan vaqt davridir. Barcha xodimlar, shu jumladan oʻrindoshlik asosida ishlaydigan xodimlar har yilgi mehnat taʼtiliga chiqish huquqiga ega. Har yilgi mehnat taʼtilining turlari quyidagilardan iborat: asosiy mehnat taʼtili (har yilgi asosiy eng kam yoki har yilgi asosiy uzaytirilgan); us"
BM25+LSA hybrid,Q014,Ish beruvchining asosiy mehnatga oid huquqlari nimalardan iborat?,terminology,employment_subjects_rights_duties,answerable,UZLLC-LC-A24-U01,9,UZLLC-LC-A19-U01,0.4402326779054034,False,19,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 19-modda, U01","Xodim va ish beruvchi yakka tartibdagi mehnatga oid munosabatlarning subyektlaridir. Mehnatga oid huquq layoqatiga va muomala layoqatiga ega boʻlgan, ushbu Kodeksda belgilangan yoshga yetgan hamda ish beruvchi bilan mehnat shartnomasi tuzgan Oʻzbekiston Respublikasi fuqarolari, shuningdek chet el fuqarolari va fuqaroligi boʻlmagan shaxslar xodimlar boʻlishi mumkin. Quyidagilar ish beruvchilar sifatida ish yuritishi mumkin: mulkchilik shaklidan va idoraviy mansubligidan qatʼi nazar, tashkilotlar;"
BM25+LSA hybrid,Q014,Ish beruvchining asosiy mehnatga oid huquqlari nimalardan iborat?,terminology,employment_subjects_rights_duties,answerable,UZLLC-LC-A24-U01,10,UZLLC-LC-A155-U01,0.4012117291690146,False,155,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 155-modda, U01",Mehnat shartnomasini bekor qilish deganda ushbu Kodeksda nazarda tutilgan asoslar boʻyicha xodim va ish beruvchi oʻrtasidagi yakka tartibdagi mehnatga oid munosabatlarni tugatish tushuniladi. Mehnat shartnomasini bekor qilish asoslari quyidagilardan iborat: 1) taraflarning kelishuvi (ushbu Kodeksning 157-moddasi); 2) mehnat shartnomasi muddatining tugashi (ushbu Kodeksning 158-moddasi); 3) mehnat shartnomasini xodimning tashabbusiga koʻra bekor qilish (ushbu Kodeksning 160-moddasi); 4) mehnat sh
BM25+LSA hybrid,Q015,Ish beruvchining asosiy majburiyatlari nimalardan iborat?,terminology,employment_subjects_rights_duties,answerable,UZLLC-LC-A25-U01,1,UZLLC-LC-A3-U01,0.9928162369823806,False,3,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 3-modda, U01","Yakka tartibdagi mehnatga oid munosabatlarni va ular bilan bevosita bogʻliq boʻlgan ijtimoiy munosabatlarni huquqiy jihatdan tartibga solishning asosiy prinsiplari quyidagilardan iborat: mehnat huquqlarining tengligi, mehnat va mashgʻulotlar sohasida kamsitishni taqiqlash; mehnat erkinligi va majburiy mehnatni taqiqlash; mehnat sohasidagi ijtimoiy sheriklik; mehnat huquqlari taʼminlanishining va mehnat majburiyatlari bajarilishining kafolatlanganligi; xodimning huquqiy holati yomonlashishiga yoʻ"
BM25+LSA hybrid,Q015,Ish beruvchining asosiy majburiyatlari nimalardan iborat?,terminology,employment_subjects_rights_duties,answerable,UZLLC-LC-A25-U01,2,UZLLC-LC-A216-U01,0.8445757757031706,False,216,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 216-modda, U01","Har yilgi mehnat taʼtili dam olish va ishlash qobiliyatini tiklash uchun ish oʻrni (lavozimi) hamda oʻrtacha ish haqi saqlab qolingan holda xodim ishdan ozod etiladigan, xodimga har yili ish yili davomida beriladigan vaqt davridir. Barcha xodimlar, shu jumladan oʻrindoshlik asosida ishlaydigan xodimlar har yilgi mehnat taʼtiliga chiqish huquqiga ega. Har yilgi mehnat taʼtilining turlari quyidagilardan iborat: asosiy mehnat taʼtili (har yilgi asosiy eng kam yoki har yilgi asosiy uzaytirilgan); us"
BM25+LSA hybrid,Q015,Ish beruvchining asosiy majburiyatlari nimalardan iborat?,terminology,employment_subjects_rights_duties,answerable,UZLLC-LC-A25-U01,3,UZLLC-LC-A2-U01,0.7887003863501226,False,2,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 2-modda, U01","Ushbu Kodeksning asosiy vazifalari quyidagilardan iborat: xodimlar mehnat huquqlari va erkinliklarining, shu jumladan mehnat qilishga, erkin ish tanlashga, adolatli va xavfsiz mehnat sharoitlariga hamda ishsizlikdan himoyalanishga boʻlgan huquqining davlat kafolatlarini belgilash; ish beruvchilarning kadrlarni tanlash, joy-joyiga qoʻyish va samarali mehnat jarayonini tashkil etish sohasidagi huquqlari amalga oshirilishini taʼminlash; mehnat sohasida ijtimoiy sheriklikni ragʻbatlantirish va rivoj"
BM25+LSA hybrid,Q015,Ish beruvchining asosiy majburiyatlari nimalardan iborat?,terminology,employment_subjects_rights_duties,answerable,UZLLC-LC-A25-U01,4,UZLLC-LC-A248-U01,0.7817782338893464,False,248,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 248-modda, U01","Ish haqi asosiy (bazaviy) va qoʻshimcha (oʻzgaruvchan) qismlardan iborat boʻladi. Ish haqining asosiy (bazaviy) qismi ushbu ish beruvchida amalda boʻlgan mehnatga haq toʻlash tizimi asosida belgilanadi va qonunchilikda belgilangan mehnatga haq toʻlashning eng kam miqdoridan kam boʻlmasligi kerak. Ish haqining asosiy (bazaviy) qismi uning doimiy tarkibiy qismi boʻlib, xodimga belgilangan mehnat normalariga (tarif stavkalariga, maoshlarga) koʻra haqiqatda ishlab berilgan vaqt yoki haqiqatda bajari"
BM25+LSA hybrid,Q015,Ish beruvchining asosiy majburiyatlari nimalardan iborat?,terminology,employment_subjects_rights_duties,answerable,UZLLC-LC-A25-U01,5,UZLLC-LC-A133-U01,0.7052985992932774,False,133,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 133-modda, U01",Mehnat shartnomasini oʻzgartirish asoslari quyidagilardan iborat: mehnat shartlarining oʻzgarishi; xodimning boshqa ishga oʻtkazilishi; ish beruvchining boshqa joyga koʻchishi munosabati bilan joyning oʻzgarishi; xodimning boshqa ish beruvchiga vaqtincha xizmat safariga yuborilishi; mehnat shartnomasida shart qilib koʻrsatilgan ish joyining oʻzgarishi.
BM25+LSA hybrid,Q015,Ish beruvchining asosiy majburiyatlari nimalardan iborat?,terminology,employment_subjects_rights_duties,answerable,UZLLC-LC-A25-U01,6,UZLLC-LC-A222-U01,0.7011823306926348,False,222,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 222-modda, U01","Har yilgi mehnat taʼtilining umumiy davomiyligini hisoblab chiqarishda qoʻshimcha taʼtillar har yilgi asosiy eng kam taʼtil yoki har yilgi asosiy uzaytirilgan taʼtilga qoʻshib jamlanadi. Barcha hollarda qonunchilik bilan belgilangan taʼtillarni jamlashda ularning davomiyligi bir ish yili uchun ellik olti kalendar kundan oshib ketishi mumkin emas. Ushbu moddaning ikkinchi qismida nazarda tutilgan cheklov qonunchilikda nazarda tutilmagan, jamoa kelishuvlarida, shuningdek jamoa shartnomasida, ish b"
BM25+LSA hybrid,Q015,Ish beruvchining asosiy majburiyatlari nimalardan iborat?,terminology,employment_subjects_rights_duties,answerable,UZLLC-LC-A25-U01,7,UZLLC-LC-A23-U01,0.6772343505313239,False,23,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 23-modda, U01",Ish beruvchi tashkilotlarning mehnatga oid huquq layoqati va muomala layoqati ular belgilangan tartibda davlat roʻyxatidan oʻtkazilgan paytdan eʼtiboran vujudga keladi. Tashkilotlar alohida boʻlinmalarining mehnatga oid huquq layoqati ularning faoliyatini tartibga soluvchi nizomlar tasdiqlangan paytdan eʼtiboran vujudga keladi. Yakka tartibdagi tadbirkor boʻlgan ish beruvchining mehnatga oid huquq layoqati va muomala layoqati u yakka tartibdagi tadbirkor sifatida roʻyxatga olingan paytdan eʼtibo
BM25+LSA hybrid,Q015,Ish beruvchining asosiy majburiyatlari nimalardan iborat?,terminology,employment_subjects_rights_duties,answerable,UZLLC-LC-A25-U01,8,UZLLC-LC-A217-U01,0.6213723201574921,False,217,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 217-modda, U01",Har yilgi asosiy eng kam mehnat taʼtilining davomiyligi yigirma bir kalendar kunni tashkil etadi.
BM25+LSA hybrid,Q015,Ish beruvchining asosiy majburiyatlari nimalardan iborat?,terminology,employment_subjects_rights_duties,answerable,UZLLC-LC-A25-U01,9,UZLLC-LC-A22-U01,0.5959985223517317,False,22,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 22-modda, U01","Xodim: mehnat toʻgʻrisidagi qonunchilikka va mehnat haqidagi boshqa huquqiy hujjatlarga, mehnat shartnomalari shartlariga rioya etishi; mehnat shartnomasi bilan oʻz zimmasiga yuklatilgan mehnat majburiyatlarini vijdonan bajarishi; ichki mehnat tartibiga rioya etishi; mehnat intizomiga rioya etishi; belgilangan mehnat normalarini bajarishi; mehnatni muhofaza qilish talablariga, texnologiya intizomiga, mehnat xavfsizligi va ishlab chiqarish sanitariyasi qoidalariga rioya etishi; ish beruvchining m"
BM25+LSA hybrid,Q015,Ish beruvchining asosiy majburiyatlari nimalardan iborat?,terminology,employment_subjects_rights_duties,answerable,UZLLC-LC-A25-U01,10,UZLLC-LC-A201-U01,0.5692636861712703,False,201,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 201-modda, U01",Dam olish vaqti xodim mehnat majburiyatlarini bajarishdan ozod boʻlgan va oʻz ixtiyoriga koʻra foydalanishi mumkin boʻlgan vaqtdir. Dam olish vaqtining turlari quyidagilardan iborat: ish kuni (smena) davomidagi tanaffuslar; har kungi (smenalar oraligʻidagi) dam olish; dam olish kunlari (har haftalik uzluksiz dam olish); ishlanmaydigan bayram kunlari; har yilgi asosiy va qoʻshimcha mehnat taʼtillari; xodimning istagiga koʻra dam olish kunida yoki ishlanmaydigan bayram kunida ishlaganlik uchun kom
BM25+LSA hybrid,Q016,Mehnat shartnomasi tushunchasi va taraflari qanday belgilanadi?,terminology,employment_contract_general,answerable,UZLLC-LC-A103-U01,1,UZLLC-LC-A103-U01,1.0,True,103,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 103-modda, U01","Mehnat shartnomasi xodim va ish beruvchi oʻrtasidagi taraflarning oʻzaro huquqlari hamda majburiyatlarini belgilovchi kelishuv boʻlib, unga muvofiq xodim ish beruvchining manfaatini koʻzlab, ushbu kelishuvda belgilangan mehnat vazifasini uning rahbarligi va nazorati ostida shaxsan bajarish, ichki mehnat qoidalariga rioya etish majburiyatini, ish beruvchi esa xodimga shartlashilgan mehnat vazifasi boʻyicha ish berish, xodimga ish haqini oʻz vaqtida hamda toʻliq miqdorda toʻlash, mehnat toʻgʻrisid"
BM25+LSA hybrid,Q016,Mehnat shartnomasi tushunchasi va taraflari qanday belgilanadi?,terminology,employment_contract_general,answerable,UZLLC-LC-A103-U01,2,UZLLC-LC-A186-U01,0.45179256243295207,False,186,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 186-modda, U01","Mehnat shartnomasi taraflarining kelishuviga koʻra xodimga ishga qabul qilish chogʻida va keyinchalik toʻliqsiz ish vaqti (toʻliqsiz ish kuni (smena) va (yoki) toʻliqsiz ish haftasi, shu jumladan ish kunini qismlarga boʻlgan holda) belgilanishi mumkin. Toʻliqsiz ish vaqti ham muddati cheklanmagan holda, ham mehnat shartnomasi taraflari kelishgan har qanday muddatga belgilanishi mumkin. Ish beruvchi: ushbu Kodeksning 398-moddasiga muvofiq homilador ayolning, oʻn toʻrt yoshgacha boʻlgan bola (oʻn "
BM25+LSA hybrid,Q016,Mehnat shartnomasi tushunchasi va taraflari qanday belgilanadi?,terminology,employment_contract_general,answerable,UZLLC-LC-A103-U01,3,UZLLC-LC-A181-U01,0.45060323563773563,False,181,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 181-modda, U01","Xodim ichki mehnat tartib qoidalariga, smenalarga boʻlinib ishlash (ish) jadvallariga, boshqa ichki hujjatlarga yoki mehnat shartnomasi shartlariga muvofiq mehnat majburiyatlarini qaysi vaqt mobaynida bajarishi kerak boʻlsa, oʻsha vaqt ish vaqtidir. Ish vaqtiga quyidagilar kiradi: xodim mehnat majburiyatlarini haqiqatda bajargan vaqt; ushbu Kodeksda nazarda tutilgan vaqt davrlari (xodimning aybisiz bekor turib qolingan vaqt, texnologiya hamda ishlab chiqarish va mehnatni tashkil etish bilan bogʻ"
BM25+LSA hybrid,Q016,Mehnat shartnomasi tushunchasi va taraflari qanday belgilanadi?,terminology,employment_contract_general,answerable,UZLLC-LC-A103-U01,4,UZLLC-LC-A241-U01,0.44565643529147836,False,241,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 241-modda, U01","Ish haqi saqlanmaydigan taʼtil deganda xodimning ish oʻrni (lavozimi) saqlanib qolgan holda haq toʻlanmaydigan taʼtil tushuniladi. Xodimning yozma arizasiga koʻra unga ish haqi saqlanmaydigan taʼtil berilishi mumkin boʻlib, uning davomiyligi xodim va ish beruvchi oʻrtasidagi kelishuvga koʻra belgilanadi, lekin u oʻn ikki oylik davr mobaynida jami uch oydan ortiq boʻlmasligi kerak. Agar qonunchilikda boshqacha qoida nazarda tutilmagan boʻlsa, karantin choralari amalga oshirilayotgan, favqulodda h"
